Software ver: OPC-N3 Alphasense 1.0.6457.18465
Device SerNo,OPC-N3 177470016                                            
InfoString,OPC-N3 Iss1.1 FirmwareVer=1.17............................BS
Laser digital pot setting,145
Fan digital pot setting,255
ToF to SFR factor,56
Bins,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin23 (upper boundary)
Bin low boundary (ADC o/p),14,40,80,120,145,215,340,590,846,1363,2029,2848,4119,5527,7076,8624,10204,11815,13457,15897,18305,20698,22966,25140,27158
Bin low boundary (particle diameter [um]),0.35,0.46,0.66,1.00,1.30,1.70,2.30,3.00,4.00,5.20,6.50,8.00,10.00,12.00,14.00,16.00,18.00,20.00,22.00,25.00,28.00,31.00,34.00,37.00,40.00
Bin mean (particle diameter [um]),0.41,0.56,0.83,1.15,1.50,2.00,2.65,3.50,4.60,5.85,7.25,9.00,11.00,13.00,15.00,17.00,19.00,21.00,23.50,26.50,29.50,32.50,35.50,38.50
Vol of a particle in bin (um3),0.0348,0.0920,0.2994,0.7963,1.7671,4.1888,9.7440,22.4493,50.9650,104.8253,199.5320,381.7035,696.9100,1150.3465,1767.1459,2572.4408,3591.3640,4849.0483,6795.1995,9743.9769,13442.0241,17974.1642,23425.2202,29880.0150
Weighting for bin,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
Data:
OADateTime,Bin00,Bin01,Bin02,Bin03,Bin04,Bin05,Bin06,Bin07,Bin08,Bin09,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,MeanToFBin1(us),MeanToFBin3(us),MeanToFBin5(us),MeanToFBin7(us),Count/s,SamplingPeriod(s),SFR(ml/s),Temperature(C),RelativeHumidity(%),#RejectGlitch,#RejectLongTOF,#RejectRatio,#RejectOutOfRange,FanRevCount,LaserStatus,PM1(ug/m3),PM2.5(ug/m3),PM10(ug/m3),RollMean_PM1,RollMean_PM2.5,RollMean_PM10
43579.3026734259,1.002,0.000,0.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,1.403,4.99,5.28,30.9,27.9,3,0,391,0,0,610,0.02,0.03,0.03,0.01,0.07,0.31
43579.3027891667,1.603,0.601,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.67,0.00,0.00,0.00,2.204,4.99,5.31,30.9,27.9,3,0,408,1,0,609,0.02,0.02,0.02,0.01,0.07,0.28
43579.3029049074,0.802,0.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.67,0.00,0.00,0.00,1.202,4.99,5.37,30.9,27.8,1,0,371,0,0,609,0.01,0.01,0.01,0.01,0.07,0.28
43579.3030206481,1.603,0.200,0.200,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.33,0.00,0.00,0.00,2.204,4.99,5.39,31.0,27.9,2,0,370,1,0,610,0.03,0.08,0.09,0.02,0.07,0.28
43579.3031363889,0.601,0.601,0.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.67,0.00,0.00,0.00,1.603,4.99,5.35,31.0,27.9,4,0,340,0,0,610,0.03,0.04,0.04,0.02,0.07,0.28
43579.3032521296,1.804,0.200,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.33,0.00,0.00,0.00,2.405,4.99,5.36,31.0,27.9,2,0,401,1,0,610,0.02,0.08,3.05,0.02,0.07,0.38
43579.3033678704,1.804,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.00,0.00,0.00,0.00,2.004,4.99,5.32,31.0,27.9,5,0,408,0,0,609,0.01,0.02,0.02,0.02,0.07,0.38
43579.3034836111,1.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,1.002,4.99,5.32,31.0,27.8,0,0,344,0,0,610,0.01,0.01,0.01,0.02,0.07,0.38
43579.3035993519,1.002,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.67,0.00,0.00,0.00,1.202,4.99,5.33,30.9,27.9,1,0,379,1,0,610,0.01,0.01,0.01,0.02,0.07,0.28
43579.3037150926,1.403,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,1.403,4.99,5.33,30.9,27.9,2,0,385,0,0,610,0.01,0.01,0.01,0.02,0.07,0.28
43579.3038308333,1.606,0.402,0.000,0.000,0.201,0.000,0.201,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.00,0.00,0.00,0.00,2.410,4.98,5.33,30.9,27.9,0,0,378,0,0,610,0.03,0.22,0.42,0.02,0.07,0.29
43579.3039465741,0.802,0.000,0.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,1.202,4.99,5.33,30.9,27.9,5,0,348,1,0,610,0.02,0.03,0.03,0.02,0.07,0.29
43579.3040623148,0.802,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.67,0.00,0.00,0.00,1.002,4.99,5.28,31.0,27.9,1,0,347,0,0,610,0.01,0.01,0.01,0.02,0.07,0.28
43579.3041780556,1.603,0.401,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.67,0.00,0.00,0.00,2.204,4.99,5.17,31.0,27.9,1,0,399,0,0,610,0.02,0.17,0.37,0.02,0.07,0.29
43579.3042937963,0.401,0.401,0.200,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.33,0.00,0.00,11.33,1.202,4.99,5.21,30.9,27.9,3,0,376,3,0,610,0.02,0.18,0.80,0.02,0.08,0.32
43579.304409537,1.202,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,1.403,4.99,5.21,30.9,27.9,3,0,372,1,0,609,0.01,0.12,1.68,0.02,0.07,0.33
43579.3045252778,1.202,0.200,0.200,0.000,0.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.00,0.00,0.00,0.00,2.004,4.99,5.13,31.0,27.9,0,0,408,1,0,610,0.04,0.14,0.15,0.02,0.07,0.33
43579.3046410185,1.202,0.200,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.33,0.00,0.00,0.00,1.603,4.99,5.15,31.0,27.9,1,0,390,0,0,610,0.02,0.02,0.02,0.02,0.07,0.32
43579.3047567593,1.002,0.401,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.67,0.00,0.00,0.00,1.603,4.99,5.21,30.9,27.9,1,0,380,0,0,609,0.02,0.02,0.02,0.02,0.07,0.32
43579.3048725,1.202,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,1.403,4.99,5.21,31.0,27.9,2,0,379,0,0,610,0.02,0.07,0.07,0.02,0.06,0.30
43579.3049882407,2.405,0.401,0.401,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.33,0.00,10.33,0.00,3.407,4.99,5.25,30.9,27.9,0,0,383,0,0,609,0.04,0.15,0.20,0.02,0.07,0.30
43579.3051039815,1.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,1.002,4.99,5.25,31.0,27.9,4,0,392,0,0,609,0.01,0.01,0.01,0.02,0.06,0.29
43579.3052197222,0.802,0.401,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.67,0.00,0.00,0.00,1.403,4.99,5.22,31.0,27.9,3,0,378,0,0,609,0.02,0.07,0.08,0.02,0.07,0.29
43579.305335463,1.202,0.000,0.000,0.200,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,8.00,0.00,0.00,1.603,4.99,5.22,30.9,27.9,1,0,433,4,0,609,0.03,0.09,0.10,0.02,0.07,0.30
43579.3054512037,2.605,0.000,0.200,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,3.006,4.99,5.22,31.0,27.9,2,0,391,1,0,610,0.03,0.09,0.09,0.02,0.07,0.30
43579.3055669444,0.601,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,0.802,4.99,5.22,31.0,27.9,1,0,380,1,0,609,0.01,0.02,0.02,0.02,0.07,0.30
43579.3056826852,2.405,0.401,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.00,0.00,0.00,0.00,3.006,4.99,5.23,31.0,27.9,2,0,363,2,0,610,0.03,0.03,0.03,0.02,0.07,0.27
43579.3057984259,3.006,0.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.00,0.00,0.00,0.00,3.407,4.99,5.24,30.9,27.9,0,0,386,1,0,609,0.03,0.03,0.03,0.02,0.07,0.27
43579.3059141667,1.202,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,1.202,4.99,5.24,31.0,27.9,4,0,397,0,0,609,0.01,0.01,0.01,0.02,0.06,0.25
43579.3060299074,0.802,0.200,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.00,0.00,0.00,0.00,1.202,4.99,5.18,31.0,27.9,2,0,382,1,0,610,0.02,0.02,0.02,0.02,0.06,0.25
43579.3061456481,1.202,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,1.403,4.99,5.18,30.9,28.0,4,0,363,0,0,610,0.01,0.12,1.69,0.02,0.06,0.30
43579.3062613889,1.403,0.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.33,0.00,0.00,0.00,1.804,4.99,5.21,30.9,27.9,0,0,378,0,0,610,0.02,0.02,0.02,0.02,0.06,0.30
43579.3063771296,1.002,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,1.002,4.99,5.21,31.0,28.0,1,0,375,0,0,610,0.01,0.01,0.01,0.02,0.06,0.30
43579.3064928704,1.603,0.401,0.000,0.200,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.00,12.33,10.33,0.00,2.405,4.99,5.22,31.0,27.9,0,0,396,1,0,609,0.03,0.15,0.20,0.02,0.07,0.31
43579.3066086111,1.603,0.200,0.000,0.401,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.00,9.33,9.67,0.00,2.405,4.99,5.22,31.0,27.9,1,0,387,3,0,610,0.04,0.18,0.22,0.02,0.07,0.31
43579.3067243519,1.603,0.601,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.33,0.00,0.00,0.00,2.405,4.99,5.21,31.0,28.0,1,0,381,2,0,609,0.03,0.08,0.09,0.02,0.07,0.21
43579.3068400926,0.601,0.000,0.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,1.002,4.99,5.21,31.0,27.9,1,0,385,0,0,609,0.02,0.03,0.03,0.02,0.07,0.21
43579.3069558333,0.601,0.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.67,0.00,0.00,0.00,1.002,4.99,5.19,31.0,27.9,3,0,377,1,0,610,0.01,0.01,0.01,0.02,0.07,0.21
43579.3070715741,1.403,0.200,0.601,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.33,0.00,0.00,0.00,2.204,4.99,5.23,31.0,27.9,1,0,402,2,0,609,0.04,0.05,0.05,0.02,0.07,0.22
43579.3071873148,1.002,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00,0.00,1.202,4.99,5.23,31.0,27.9,4,0,396,0,0,610,0.01,0.02,0.02,0.02,0.07,0.22
43579.3073030556,1.002,0.200,0.200,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.33,10.33,0.00,0.00,1.603,4.99,5.25,30.9,28.0,2,0,368,2,0,609,0.03,0.05,0.05,0.02,0.07,0.20
43579.3074187963,1.603,1.002,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.67,9.00,0.00,0.00,2.806,4.99,5.30,31.0,28.0,0,0,386,1,0,609,0.04,0.06,0.06,0.02,0.07,0.20
43579.307534537,1.002,0.200,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.33,0.00,11.00,0.00,1.403,4.99,5.23,30.9,27.9,4,0,425,1,0,609,0.02,0.12,0.16,0.02,0.07,0.21
43579.3076502778,1.403,0.200,0.000,0.000,0.000,0.000,0.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.00,0.00,0.00,0.00,2.004,4.99,5.27,31.0,28.0,0,0,441,1,0,610,0.02,0.32,0.70,0.02,0.08,0.22
43579.3077660185,2.004,0.601,0.601,0.000,0.401,0.401,0.200,0.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.33,0.00,12.00,11.67,4.609,4.99,5.26,31.0,28.0,2,0,446,5,0,610,0.08,0.85,2.37,0.02,0.10,0.27
43579.3078817593,0.802,0.601,0.601,0.601,0.200,0.200,0.000,0.200,0.401,0.000,0.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.33,8.33,10.00,16.33,4.008,4.99,5.25,31.0,28.0,2,0,426,10,0,610,0.09,0.73,14.31,0.03,0.12,0.69
43579.3079975,2.204,1.403,0.601,0.401,1.403,0.802,0.601,1.403,0.200,0.000,0.000,0.200,0.200,0.200,0.401,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.67,8.67,10.67,13.67,10.220,4.99,5.31,31.0,27.9,2,0,485,20,0,610,0.18,2.61,52.12,0.03,0.20,2.43
43579.3081132407,1.403,1.002,0.601,0.000,0.200,0.401,1.002,0.200,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.00,0.00,11.00,11.33,5.010,4.99,5.32,31.0,28.0,2,0,482,17,0,610,0.08,1.29,5.93,0.03,0.24,2.62
43579.3082289815,2.204,1.804,1.202,1.403,0.401,0.802,1.603,0.802,0.200,0.200,0.200,0.200,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.67,9.67,9.67,13.33,11.222,4.99,5.23,31.0,28.0,2,0,477,18,0,610,0.23,2.91,31.11,0.04,0.34,3.66
43579.3083447222,1.403,1.603,0.401,0.601,1.002,1.002,1.403,0.200,0.401,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,8.00,10.67,11.00,11.00,8.417,4.99,5.25,31.0,28.0,3,0,462,15,0,609,0.18,2.42,19.81,0.05,0.42,4.32
43579.308460463,2.405,1.804,0.200,0.601,1.603,0.401,0.802,0.200,0.200,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.00,9.00,10.67,14.00,8.417,4.99,5.27,31.0,28.0,3,0,493,27,0,610,0.19,1.69,12.92,0.05,0.47,4.74
43579.3085762037,3.006,2.806,1.603,0.601,1.403,1.804,1.603,1.202,1.202,0.802,0.401,0.401,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.00,8.67,10.67,14.00,17.034,4.99,5.30,31.0,28.0,3,0,587,37,0,610,0.30,4.69,62.39,0.06,0.62,6.82
43579.3086919444,4.008,3.808,1.804,0.802,1.603,2.204,2.605,1.002,1.202,0.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.67,9.00,11.00,13.33,19.439,4.99,5.13,31.0,28.0,3,0,629,43,0,609,0.39,5.64,27.61,0.07,0.81,7.74
43579.3088076852,3.006,2.204,3.006,0.802,2.204,1.403,1.202,1.002,0.601,0.601,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.67,9.00,10.67,14.33,16.232,4.99,5.05,31.0,28.0,5,0,572,44,0,610,0.40,4.10,30.38,0.09,0.94,8.75
43579.3089234259,5.210,4.810,3.206,2.605,4.609,3.607,2.806,1.603,0.000,0.802,0.601,0.401,0.000,0.200,0.200,0.200,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,8.67,10.00,10.33,11.67,31.062,4.99,4.92,31.0,28.1,7,0,803,72,0,610,0.81,8.13,88.34,0.11,1.21,11.69
43579.3090391667,4.609,3.407,3.206,1.603,2.405,3.006,2.605,1.603,1.202,0.802,0.200,0.401,0.000,0.200,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.33,11.33,11.00,12.33,25.451,4.99,4.94,31.0,28.0,1,1,689,60,0,610,0.58,7.41,75.52,0.13,1.46,14.21
43579.3091549074,4.208,1.403,2.004,0.401,1.202,1.603,1.202,0.601,0.200,0.200,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.00,9.67,10.33,13.67,13.226,4.99,4.99,31.0,28.1,3,0,522,25,0,610,0.29,3.16,16.70,0.14,1.56,14.76
43579.3092706481,2.605,1.202,1.002,1.202,1.002,1.202,0.601,1.002,0.401,0.401,0.200,0.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.00,10.33,11.33,12.67,11.222,4.99,4.92,31.0,28.0,0,0,534,18,0,610,0.25,3.00,37.02,0.15,1.66,16.00
43579.3093863889,4.208,0.802,2.204,0.802,1.603,1.202,0.802,0.401,0.802,0.200,0.200,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.67,9.00,10.00,12.33,13.427,4.99,4.90,31.0,28.0,1,0,580,34,0,609,0.32,3.04,28.10,0.16,1.76,16.93
43579.3095021296,4.008,2.204,2.004,0.802,1.403,1.603,1.202,1.002,0.200,0.802,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.200,0.200,0.200,0.000,0.000,0.000,0.000,8.33,9.33,11.67,12.33,16.032,4.99,4.92,31.0,28.0,4,0,569,27,0,609,0.34,3.85,40.61,0.17,1.89,18.28
43579.3096178704,3.808,3.407,3.006,1.002,2.405,2.405,0.802,0.200,0.802,0.401,0.200,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.33,9.33,11.33,13.00,18.637,4.99,4.94,31.0,28.1,0,0,614,42,0,609,0.49,3.96,31.70,0.18,2.02,19.28
43579.3097336111,3.006,5.411,3.006,1.002,2.605,0.601,1.403,0.601,0.601,0.601,0.401,0.200,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.67,10.33,11.67,8.67,19.639,4.99,4.84,31.0,28.2,4,0,585,57,0,610,0.48,3.90,49.62,0.20,2.15,20.94
43579.3098493518,4.008,4.409,2.605,1.202,1.202,1.603,1.002,1.002,0.601,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.00,10.67,11.33,12.00,18.036,4.99,4.69,31.0,28.3,1,0,574,31,0,609,0.43,3.93,27.53,0.21,2.28,21.86
43579.3099650926,3.808,3.607,2.405,1.603,1.603,1.202,1.202,1.002,1.403,0.601,0.200,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.00,10.00,11.33,13.00,18.838,4.99,4.59,31.0,28.2,2,0,628,50,0,609,0.45,4.86,46.41,0.23,2.44,23.40
43579.3100808333,7.214,4.409,2.004,0.802,1.403,2.004,2.004,0.200,0.200,0.200,0.000,0.200,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.67,9.00,11.33,12.00,20.842,4.99,4.90,31.0,28.3,3,0,551,36,0,610,0.43,3.94,27.54,0.24,2.56,24.31
43579.3101965741,5.812,2.004,1.202,1.002,1.403,0.601,1.603,0.401,0.200,0.601,0.200,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.67,10.00,10.00,13.33,15.230,4.99,5.03,31.0,28.6,5,0,561,29,0,610,0.29,2.98,30.83,0.25,2.66,25.33
43579.3103123148,3.206,3.407,1.603,1.002,1.002,1.202,1.002,0.601,0.401,0.000,0.000,0.200,0.401,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.00,9.00,10.00,11.67,14.228,4.99,4.85,31.0,28.5,3,1,565,43,0,610,0.32,2.93,40.38,0.26,2.75,26.68
43579.3104280556,2.004,3.808,1.403,0.200,1.403,1.002,1.804,1.002,0.200,0.000,0.000,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.00,12.00,10.00,12.33,13.026,4.99,4.98,31.0,28.4,2,1,560,36,0,610,0.28,3.58,19.19,0.27,2.87,27.32
43579.3105437963,2.605,3.206,3.206,1.002,2.004,0.802,1.202,0.601,0.802,0.802,0.200,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.200,0.000,0.000,0.200,0.000,0.000,8.67,9.33,14.00,12.33,17.034,4.99,4.91,31.0,28.4,5,0,563,47,0,610,0.41,3.74,44.31,0.28,3.00,28.79
43579.310659537,4.208,3.808,2.605,0.200,1.804,2.004,1.403,0.601,0.200,0.401,0.401,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.67,8.00,11.67,13.67,17.836,4.99,5.13,31.0,28.4,5,0,549,39,0,610,0.38,3.76,33.74,0.29,3.12,29.91
43579.3107752778,3.607,2.605,2.806,0.601,1.603,1.603,1.002,1.202,0.401,0.601,0.000,0.000,0.401,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.33,9.67,10.67,12.67,16.433,4.99,5.11,31.0,28.4,5,0,575,50,0,610,0.36,3.84,38.39,0.30,3.25,31.19
43579.3108910185,2.405,2.405,2.806,1.002,2.204,0.802,2.405,0.401,0.000,0.601,0.200,0.200,0.000,0.200,0.000,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.67,10.00,11.67,14.33,15.832,4.99,5.23,31.0,28.4,4,0,581,45,0,610,0.38,3.78,43.18,0.32,3.37,32.63
43579.3110067593,3.808,3.407,2.605,1.002,1.603,2.004,1.804,1.002,0.601,0.200,0.200,0.601,0.601,0.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.33,10.00,10.67,11.67,19.639,4.99,5.18,30.9,28.5,3,0,594,47,0,610,0.41,4.54,77.03,0.33,3.52,35.19
