TimeBeginning,TimeEnding,1028100_PM10_21_PreScaled,1028100_PM10_21_Scaled,1028100_PM10_21_Unit,1028100_PM10_21_Slope,1028100_PM10_21_Offset,1028100_PM10_21_Status,1028100_PM2.5_23_PreScaled,1028100_PM2.5_23_Scaled,1028100_PM2.5_23_Unit,1028100_PM2.5_23_Slope,1028100_PM2.5_23_Offset,1028100_PM2.5_23_Status
31/01/2018 22:15,31/01/2018 22:30,31.89,31.89,ug/m3,1,0,Valid,26.06,26.06,ug/m3,1,0,Valid
31/01/2018 22:30,31/01/2018 22:45,30.54,30.54,ug/m3,1,0,Valid,25.21,25.21,ug/m3,1,0,Valid
31/01/2018 22:45,31/01/2018 23:00,27.43,27.43,ug/m3,1,0,Valid,23.92,23.92,ug/m3,1,0,Valid
31/01/2018 23:00,31/01/2018 23:15,27.55,27.55,ug/m3,1,0,Valid,23.28,23.28,ug/m3,1,0,Valid
31/01/2018 23:15,31/01/2018 23:30,30.31,30.31,ug/m3,1,0,Valid,24.3,24.3,ug/m3,1,0,Valid
31/01/2018 23:30,31/01/2018 23:45,29.22,29.22,ug/m3,1,0,Valid,23.72,23.72,ug/m3,1,0,Valid
31/01/2018 23:45,01/02/2018 00:00,29.01,29.01,ug/m3,1,0,Valid,23.32,23.32,ug/m3,1,0,Valid
01/02/2018 00:00,01/02/2018 00:15,27.67,27.67,ug/m3,1,0,Valid,23.82,23.82,ug/m3,1,0,Valid
01/02/2018 00:15,01/02/2018 00:30,26.61,26.61,ug/m3,1,0,Valid,22.96,22.96,ug/m3,1,0,Valid
01/02/2018 00:30,01/02/2018 00:45,27.49,27.49,ug/m3,1,0,Valid,23.72,23.72,ug/m3,1,0,Valid
01/02/2018 00:45,01/02/2018 01:00,27.15,27.15,ug/m3,1,0,Valid,23.54,23.54,ug/m3,1,0,Valid
01/02/2018 01:00,01/02/2018 01:15,27.35,27.35,ug/m3,1,0,Valid,22.15,22.15,ug/m3,1,0,Valid
01/02/2018 01:15,01/02/2018 01:30,27.73,27.73,ug/m3,1,0,Valid,22.57,22.57,ug/m3,1,0,Valid
01/02/2018 01:30,01/02/2018 01:45,27.52,27.52,ug/m3,1,0,Valid,22.43,22.43,ug/m3,1,0,Valid
01/02/2018 01:45,01/02/2018 02:00,26.84,26.84,ug/m3,1,0,Valid,21.48,21.48,ug/m3,1,0,Valid
01/02/2018 02:00,01/02/2018 02:15,27.69,27.69,ug/m3,1,0,Valid,22.52,22.52,ug/m3,1,0,Valid
01/02/2018 02:15,01/02/2018 02:30,27.34,27.34,ug/m3,1,0,Valid,22.23,22.23,ug/m3,1,0,Valid
01/02/2018 02:30,01/02/2018 02:45,27.45,27.45,ug/m3,1,0,Valid,21.91,21.91,ug/m3,1,0,Valid
01/02/2018 02:45,01/02/2018 03:00,26.69,26.69,ug/m3,1,0,Valid,22.42,22.42,ug/m3,1,0,Valid
01/02/2018 03:00,01/02/2018 03:15,26.55,26.55,ug/m3,1,0,Valid,22.37,22.37,ug/m3,1,0,Valid
01/02/2018 03:15,01/02/2018 03:30,28.22,28.22,ug/m3,1,0,Valid,23.14,23.14,ug/m3,1,0,Valid
01/02/2018 03:30,01/02/2018 03:45,25.45,25.45,ug/m3,1,0,Valid,21.39,21.39,ug/m3,1,0,Valid
01/02/2018 03:45,01/02/2018 04:00,24.59,24.59,ug/m3,1,0,Valid,20.56,20.56,ug/m3,1,0,Valid
01/02/2018 04:00,01/02/2018 04:15,25.84,25.84,ug/m3,1,0,Valid,21.95,21.95,ug/m3,1,0,Valid
01/02/2018 04:15,01/02/2018 04:30,22.53,22.53,ug/m3,1,0,Valid,19.45,19.45,ug/m3,1,0,Valid
01/02/2018 04:30,01/02/2018 04:45,24.1,24.1,ug/m3,1,0,Valid,20.59,20.59,ug/m3,1,0,Valid
01/02/2018 04:45,01/02/2018 05:00,21.41,21.41,ug/m3,1,0,Valid,17.67,17.67,ug/m3,1,0,Valid
01/02/2018 05:00,01/02/2018 05:15,21.35,21.35,ug/m3,1,0,Valid,18.13,18.13,ug/m3,1,0,Valid
01/02/2018 05:15,01/02/2018 05:30,19.44,19.44,ug/m3,1,0,Valid,16.84,16.84,ug/m3,1,0,Valid
01/02/2018 05:30,01/02/2018 05:45,16.63,16.63,ug/m3,1,0,Valid,14.06,14.06,ug/m3,1,0,Valid
01/02/2018 05:45,01/02/2018 06:00,13.45,13.45,ug/m3,1,0,Valid,12.03,12.03,ug/m3,1,0,Valid
01/02/2018 06:00,01/02/2018 06:15,14.78,14.78,ug/m3,1,0,Valid,13.37,13.37,ug/m3,1,0,Valid
01/02/2018 06:15,01/02/2018 06:30,14.54,14.54,ug/m3,1,0,Valid,13.3,13.3,ug/m3,1,0,Valid
01/02/2018 06:30,01/02/2018 06:45,14.11,14.11,ug/m3,1,0,Valid,13.3,13.3,ug/m3,1,0,Valid
01/02/2018 06:45,01/02/2018 07:00,12.99,12.99,ug/m3,1,0,Valid,11.82,11.82,ug/m3,1,0,Valid
01/02/2018 07:00,01/02/2018 07:15,11.73,11.73,ug/m3,1,0,Valid,10.5,10.5,ug/m3,1,0,Valid
01/02/2018 07:15,01/02/2018 07:30,11.53,11.53,ug/m3,1,0,Valid,10.51,10.51,ug/m3,1,0,Valid
01/02/2018 07:30,01/02/2018 07:45,11.09,11.09,ug/m3,1,0,Valid,9.986,9.986,ug/m3,1,0,Valid
01/02/2018 07:45,01/02/2018 08:00,10.58,10.58,ug/m3,1,0,Valid,9.672,9.672,ug/m3,1,0,Valid
01/02/2018 08:00,01/02/2018 08:15,9.12,9.12,ug/m3,1,0,Valid,8.212,8.212,ug/m3,1,0,Valid
01/02/2018 08:15,01/02/2018 08:30,6.397,6.397,ug/m3,1,0,Valid,5.761,5.761,ug/m3,1,0,Valid
01/02/2018 08:30,01/02/2018 08:45,5.363,5.363,ug/m3,1,0,Valid,4.671,4.671,ug/m3,1,0,Valid
01/02/2018 08:45,01/02/2018 09:00,3.553,3.553,ug/m3,1,0,Valid,2.827,2.827,ug/m3,1,0,Valid
01/02/2018 09:00,01/02/2018 09:15,3.533,3.533,ug/m3,1,0,Valid,2.425,2.425,ug/m3,1,0,Valid
01/02/2018 09:15,01/02/2018 09:30,3.784,3.784,ug/m3,1,0,Valid,2.708,2.708,ug/m3,1,0,Valid
01/02/2018 09:30,01/02/2018 09:45,3.863,3.863,ug/m3,1,0,Valid,2.803,2.803,ug/m3,1,0,Valid
01/02/2018 09:45,01/02/2018 10:00,4.174,4.174,ug/m3,1,0,Valid,3.085,3.085,ug/m3,1,0,Valid
01/02/2018 10:00,01/02/2018 10:15,3.982,3.982,ug/m3,1,0,Valid,2.854,2.854,ug/m3,1,0,Valid
01/02/2018 10:15,01/02/2018 10:30,2.878,2.878,ug/m3,1,0,Valid,2.409,2.409,ug/m3,1,0,Valid
01/02/2018 10:30,01/02/2018 10:45,2.368,2.368,ug/m3,1,0,Valid,1.93,1.93,ug/m3,1,0,Valid
01/02/2018 10:45,01/02/2018 11:00,2.042,2.042,ug/m3,1,0,Valid,1.396,1.396,ug/m3,1,0,Valid
01/02/2018 11:00,01/02/2018 11:15,2.222,2.222,ug/m3,1,0,Valid,1.46,1.46,ug/m3,1,0,Valid
01/02/2018 11:15,01/02/2018 11:30,2.151,2.151,ug/m3,1,0,Valid,1.446,1.446,ug/m3,1,0,Valid
01/02/2018 11:30,01/02/2018 11:45,2.478,2.478,ug/m3,1,0,Valid,1.546,1.546,ug/m3,1,0,Valid
01/02/2018 11:45,01/02/2018 12:00,2.497,2.497,ug/m3,1,0,Valid,1.536,1.536,ug/m3,1,0,Valid
01/02/2018 12:00,01/02/2018 12:15,2.423,2.423,ug/m3,1,0,Valid,1.437,1.437,ug/m3,1,0,Valid
01/02/2018 12:15,01/02/2018 12:30,2.495,2.495,ug/m3,1,0,Valid,1.4,1.4,ug/m3,1,0,Valid
01/02/2018 12:30,01/02/2018 12:45,2.351,2.351,ug/m3,1,0,Valid,1.498,1.498,ug/m3,1,0,Valid
01/02/2018 12:45,01/02/2018 13:00,2.213,2.213,ug/m3,1,0,Valid,1.632,1.632,ug/m3,1,0,Valid
01/02/2018 13:00,01/02/2018 13:15,2.397,2.397,ug/m3,1,0,Valid,1.653,1.653,ug/m3,1,0,Valid
01/02/2018 13:15,01/02/2018 13:30,3.134,3.134,ug/m3,1,0,Valid,1.797,1.797,ug/m3,1,0,Valid
01/02/2018 13:30,01/02/2018 13:45,3.69,3.69,ug/m3,1,0,Valid,2.386,2.386,ug/m3,1,0,Valid
01/02/2018 13:45,01/02/2018 14:00,3.986,3.986,ug/m3,1,0,Valid,2.802,2.802,ug/m3,1,0,Valid
01/02/2018 14:00,01/02/2018 14:15,4.653,4.653,ug/m3,1,0,Valid,2.954,2.954,ug/m3,1,0,Valid
01/02/2018 14:15,01/02/2018 14:30,4.997,4.997,ug/m3,1,0,Valid,3.306,3.306,ug/m3,1,0,Valid
01/02/2018 14:30,01/02/2018 14:45,5.324,5.324,ug/m3,1,0,Valid,4.007,4.007,ug/m3,1,0,Valid
01/02/2018 14:45,01/02/2018 15:00,5.699,5.699,ug/m3,1,0,Valid,4.416,4.416,ug/m3,1,0,Valid
01/02/2018 15:00,01/02/2018 15:15,7.579,7.579,ug/m3,1,0,Valid,4.505,4.505,ug/m3,1,0,Valid
01/02/2018 15:15,01/02/2018 15:30,7.021,7.021,ug/m3,1,0,Valid,5.013,5.013,ug/m3,1,0,Valid
